item_id,store_id,qty_sold,date,weekday
item1,storeB,13,4/25/24,Thursday
item1,storeC,33,4/25/24,Thursday
item2,storeA,48,4/25/24,Thursday
item2,storeB,30,4/25/24,Thursday
item2,storeC,39,4/25/24,Thursday
item3,storeA,41,4/25/24,Thursday
item3,storeB,17,4/25/24,Thursday
item3,storeC,29,4/25/24,Thursday
item4,storeA,24,4/25/24,Thursday
item4,storeB,18,4/25/24,Thursday
item4,storeC,7,4/25/24,Thursday
item1,storeA,10,4/26/24,Friday
item1,storeB,19,4/26/24,Friday
item1,storeC,34,4/26/24,Friday
item2,storeA,46,4/26/24,Friday
item2,storeB,45,4/26/24,Friday
item2,storeC,10,4/26/24,Friday
item3,storeA,7,4/26/24,Friday
item3,storeB,3,4/26/24,Friday
item3,storeC,26,4/26/24,Friday
item4,storeA,43,4/26/24,Friday
item4,storeB,39,4/26/24,Friday
item4,storeC,37,4/26/24,Friday
item1,storeA,37,4/27/24,Saturday
item1,storeB,41,4/27/24,Saturday
item1,storeC,12,4/27/24,Saturday
item2,storeA,38,4/27/24,Saturday
item2,storeB,27,4/27/24,Saturday
item2,storeC,18,4/27/24,Saturday
item3,storeA,23,4/27/24,Saturday
item3,storeB,18,4/27/24,Saturday
item3,storeC,48,4/27/24,Saturday
item4,storeA,12,4/27/24,Saturday
item4,storeB,12,4/27/24,Saturday
item4,storeC,27,4/27/24,Saturday
item1,storeA,15,4/28/24,Sunday
item1,storeB,1,4/28/24,Sunday
item1,storeC,16,4/28/24,Sunday
item2,storeA,31,4/28/24,Sunday
item2,storeB,42,4/28/24,Sunday
item2,storeC,7,4/28/24,Sunday
item3,storeA,2,4/28/24,Sunday
item3,storeB,11,4/28/24,Sunday
item3,storeC,19,4/28/24,Sunday
item4,storeA,15,4/28/24,Sunday
item4,storeB,13,4/28/24,Sunday
item4,storeC,15,4/28/24,Sunday
item1,storeA,41,4/29/24,Monday
item1,storeB,45,4/29/24,Monday
item1,storeC,37,4/29/24,Monday
item2,storeA,45,4/29/24,Monday
item2,storeB,43,4/29/24,Monday
item2,storeC,10,4/29/24,Monday
item3,storeA,28,4/29/24,Monday
item3,storeB,30,4/29/24,Monday
item3,storeC,24,4/29/24,Monday
item4,storeA,23,4/29/24,Monday
item4,storeB,18,4/29/24,Monday
item4,storeC,1,4/29/24,Monday
item1,storeA,2,4/30/24,Tuesday
item1,storeB,37,4/30/24,Tuesday
item1,storeC,13,4/30/24,Tuesday
item2,storeA,35,4/30/24,Tuesday
item2,storeB,17,4/30/24,Tuesday
item2,storeC,46,4/30/24,Tuesday
item3,storeA,40,4/30/24,Tuesday
item3,storeB,17,4/30/24,Tuesday
item3,storeC,2,4/30/24,Tuesday
item4,storeA,9,4/30/24,Tuesday
item4,storeB,48,4/30/24,Tuesday
item4,storeC,38,4/30/24,Tuesday
item1,storeA,2,5/1/24,Wednesday
item1,storeB,8,5/1/24,Wednesday
item1,storeC,40,5/1/24,Wednesday
item2,storeA,38,5/1/24,Wednesday
item2,storeB,25,5/1/24,Wednesday
item2,storeC,1,5/1/24,Wednesday
item3,storeA,22,5/1/24,Wednesday
item3,storeB,22,5/1/24,Wednesday
item3,storeC,20,5/1/24,Wednesday
item4,storeA,15,5/1/24,Wednesday
item4,storeB,8,5/1/24,Wednesday
item4,storeC,12,5/1/24,Wednesday
item1,storeA,32,5/2/24,Thursday
item1,storeB,23,5/2/24,Thursday
item1,storeC,35,5/2/24,Thursday
item2,storeA,50,5/2/24,Thursday
item2,storeB,40,5/2/24,Thursday
item2,storeC,9,5/2/24,Thursday
item3,storeA,35,5/2/24,Thursday
item3,storeB,19,5/2/24,Thursday
item3,storeC,40,5/2/24,Thursday
item4,storeA,44,5/2/24,Thursday
item4,storeB,43,5/2/24,Thursday
item4,storeC,10,5/2/24,Thursday
item1,storeA,13,5/3/24,Friday
item1,storeB,0,5/3/24,Friday
item1,storeC,16,5/3/24,Friday
item2,storeA,24,5/3/24,Friday
item2,storeB,7,5/3/24,Friday
item2,storeC,4,5/3/24,Friday
item3,storeA,4,5/3/24,Friday
item3,storeB,40,5/3/24,Friday
item3,storeC,34,5/3/24,Friday
item4,storeA,18,5/3/24,Friday
item4,storeB,22,5/3/24,Friday
item4,storeC,8,5/3/24,Friday
item1,storeA,23,5/4/24,Saturday
item1,storeB,46,5/4/24,Saturday
item1,storeC,14,5/4/24,Saturday
item2,storeA,18,5/4/24,Saturday
item2,storeB,7,5/4/24,Saturday
item2,storeC,33,5/4/24,Saturday
item3,storeA,1,5/4/24,Saturday
item3,storeB,26,5/4/24,Saturday
item3,storeC,9,5/4/24,Saturday
item4,storeA,34,5/4/24,Saturday
item4,storeB,22,5/4/24,Saturday
item4,storeC,48,5/4/24,Saturday
item1,storeA,12,5/5/24,Sunday
item1,storeB,1,5/5/24,Sunday
item1,storeC,18,5/5/24,Sunday
item2,storeA,23,5/5/24,Sunday
item2,storeB,44,5/5/24,Sunday
item2,storeC,23,5/5/24,Sunday
item3,storeA,10,5/5/24,Sunday
item3,storeB,21,5/5/24,Sunday
item3,storeC,14,5/5/24,Sunday
item4,storeA,9,5/5/24,Sunday
item4,storeB,40,5/5/24,Sunday
item4,storeC,26,5/5/24,Sunday
item1,storeA,43,5/6/24,Monday
item1,storeB,9,5/6/24,Monday
item1,storeC,19,5/6/24,Monday
item2,storeA,14,5/6/24,Monday
item2,storeB,30,5/6/24,Monday
item2,storeC,6,5/6/24,Monday
item3,storeA,40,5/6/24,Monday
item3,storeB,9,5/6/24,Monday
item3,storeC,9,5/6/24,Monday
item4,storeA,47,5/6/24,Monday
item4,storeB,38,5/6/24,Monday
item4,storeC,27,5/6/24,Monday
item1,storeA,43,5/7/24,Tuesday
item1,storeB,21,5/7/24,Tuesday
item1,storeC,23,5/7/24,Tuesday
item2,storeA,50,5/7/24,Tuesday
item2,storeB,25,5/7/24,Tuesday
item2,storeC,29,5/7/24,Tuesday
item3,storeA,32,5/7/24,Tuesday
item3,storeB,15,5/7/24,Tuesday
item3,storeC,21,5/7/24,Tuesday
item4,storeA,48,5/7/24,Tuesday
item4,storeB,49,5/7/24,Tuesday
item4,storeC,42,5/7/24,Tuesday
item1,storeA,12,5/8/24,Wednesday
item1,storeB,2,5/8/24,Wednesday
item1,storeC,34,5/8/24,Wednesday
item2,storeA,32,5/8/24,Wednesday
item2,storeB,20,5/8/24,Wednesday
item2,storeC,30,5/8/24,Wednesday
item3,storeA,33,5/8/24,Wednesday
item3,storeB,31,5/8/24,Wednesday
item3,storeC,34,5/8/24,Wednesday
item4,storeA,14,5/8/24,Wednesday
item4,storeB,31,5/8/24,Wednesday
item4,storeC,5,5/8/24,Wednesday
item1,storeA,19,5/9/24,Thursday
item1,storeB,33,5/9/24,Thursday
item1,storeC,37,5/9/24,Thursday
item2,storeA,25,5/9/24,Thursday
item2,storeB,17,5/9/24,Thursday
item2,storeC,27,5/9/24,Thursday
item3,storeA,50,5/9/24,Thursday
item3,storeB,8,5/9/24,Thursday
item3,storeC,31,5/9/24,Thursday
item4,storeA,5,5/9/24,Thursday
item4,storeB,13,5/9/24,Thursday
item4,storeC,27,5/9/24,Thursday
item1,storeA,28,5/10/24,Friday
item1,storeB,16,5/10/24,Friday
item1,storeC,3,5/10/24,Friday
item2,storeA,43,5/10/24,Friday
item2,storeB,44,5/10/24,Friday
item2,storeC,28,5/10/24,Friday
item3,storeA,3,5/10/24,Friday
item3,storeB,9,5/10/24,Friday
item3,storeC,24,5/10/24,Friday
item4,storeA,30,5/10/24,Friday
item4,storeB,2,5/10/24,Friday
item4,storeC,46,5/10/24,Friday
item1,storeA,14,5/11/24,Saturday
item1,storeB,7,5/11/24,Saturday
item1,storeC,37,5/11/24,Saturday
item2,storeA,49,5/11/24,Saturday
item2,storeB,18,5/11/24,Saturday
item2,storeC,46,5/11/24,Saturday
item3,storeA,25,5/11/24,Saturday
item3,storeB,38,5/11/24,Saturday
item3,storeC,9,5/11/24,Saturday
item4,storeA,37,5/11/24,Saturday
item4,storeB,13,5/11/24,Saturday
item4,storeC,48,5/11/24,Saturday
item1,storeA,35,5/12/24,Sunday
item1,storeB,26,5/12/24,Sunday
item1,storeC,10,5/12/24,Sunday
item2,storeA,4,5/12/24,Sunday
item2,storeB,16,5/12/24,Sunday
item2,storeC,6,5/12/24,Sunday
item3,storeA,26,5/12/24,Sunday
item3,storeB,46,5/12/24,Sunday
item3,storeC,14,5/12/24,Sunday
item4,storeA,45,5/12/24,Sunday
item4,storeB,12,5/12/24,Sunday
item4,storeC,10,5/12/24,Sunday
item1,storeA,8,5/13/24,Monday
item1,storeB,30,5/13/24,Monday
item1,storeC,27,5/13/24,Monday
item2,storeA,2,5/13/24,Monday
item2,storeB,13,5/13/24,Monday
item2,storeC,24,5/13/24,Monday
item3,storeA,14,5/13/24,Monday
item3,storeB,1,5/13/24,Monday
item3,storeC,23,5/13/24,Monday
item4,storeA,13,5/13/24,Monday
item4,storeB,47,5/13/24,Monday
item4,storeC,6,5/13/24,Monday
item1,storeA,21,5/14/24,Tuesday
item1,storeB,10,5/14/24,Tuesday
item1,storeC,9,5/14/24,Tuesday
item2,storeA,16,5/14/24,Tuesday
item2,storeB,35,5/14/24,Tuesday
item2,storeC,46,5/14/24,Tuesday
item3,storeA,25,5/14/24,Tuesday
item3,storeB,47,5/14/24,Tuesday
item3,storeC,20,5/14/24,Tuesday
item4,storeA,12,5/14/24,Tuesday
item4,storeB,8,5/14/24,Tuesday
item4,storeC,10,5/14/24,Tuesday
item1,storeA,6,5/15/24,Wednesday
item1,storeB,41,5/15/24,Wednesday
item1,storeC,47,5/15/24,Wednesday
item2,storeA,9,5/15/24,Wednesday
item2,storeB,49,5/15/24,Wednesday
item2,storeC,16,5/15/24,Wednesday
item3,storeA,29,5/15/24,Wednesday
item3,storeB,20,5/15/24,Wednesday
item3,storeC,12,5/15/24,Wednesday
item4,storeA,0,5/15/24,Wednesday
item4,storeB,0,5/15/24,Wednesday
item4,storeC,46,5/15/24,Wednesday
item1,storeA,23,5/16/24,Thursday
item1,storeB,5,5/16/24,Thursday
item1,storeC,24,5/16/24,Thursday
item2,storeA,0,5/16/24,Thursday
item2,storeB,24,5/16/24,Thursday
item2,storeC,0,5/16/24,Thursday
item3,storeA,31,5/16/24,Thursday
item3,storeB,41,5/16/24,Thursday
item3,storeC,41,5/16/24,Thursday
item4,storeA,2,5/16/24,Thursday
item4,storeB,48,5/16/24,Thursday
item4,storeC,18,5/16/24,Thursday
item1,storeA,49,5/17/24,Friday
item1,storeB,36,5/17/24,Friday
item1,storeC,45,5/17/24,Friday
item2,storeA,41,5/17/24,Friday
item2,storeB,14,5/17/24,Friday
item2,storeC,32,5/17/24,Friday
item3,storeA,15,5/17/24,Friday
item3,storeB,10,5/17/24,Friday
item3,storeC,19,5/17/24,Friday
item4,storeA,37,5/17/24,Friday
item4,storeB,23,5/17/24,Friday
item4,storeC,15,5/17/24,Friday
item1,storeA,26,5/18/24,Saturday
item1,storeB,11,5/18/24,Saturday
item1,storeC,45,5/18/24,Saturday
item2,storeA,30,5/18/24,Saturday
item2,storeB,31,5/18/24,Saturday
item2,storeC,31,5/18/24,Saturday
item3,storeA,40,5/18/24,Saturday
item3,storeB,44,5/18/24,Saturday
item3,storeC,34,5/18/24,Saturday
item4,storeA,45,5/18/24,Saturday
item4,storeB,20,5/18/24,Saturday
item4,storeC,9,5/18/24,Saturday
item1,storeA,42,5/19/24,Sunday
item1,storeB,47,5/19/24,Sunday
item1,storeC,50,5/19/24,Sunday
item2,storeA,26,5/19/24,Sunday
item2,storeB,36,5/19/24,Sunday
item2,storeC,45,5/19/24,Sunday
item3,storeA,48,5/19/24,Sunday
item3,storeB,34,5/19/24,Sunday
item3,storeC,3,5/19/24,Sunday
item4,storeA,15,5/19/24,Sunday
item4,storeB,15,5/19/24,Sunday
item4,storeC,20,5/19/24,Sunday
item1,storeA,8,5/20/24,Monday
item1,storeB,12,5/20/24,Monday
item1,storeC,10,5/20/24,Monday
item2,storeA,15,5/20/24,Monday
item2,storeB,15,5/20/24,Monday
item2,storeC,1,5/20/24,Monday
item3,storeA,41,5/20/24,Monday
item3,storeB,43,5/20/24,Monday
item3,storeC,7,5/20/24,Monday
item4,storeA,42,5/20/24,Monday
item4,storeB,41,5/20/24,Monday
item4,storeC,12,5/20/24,Monday
item1,storeA,10,5/21/24,Tuesday
item1,storeB,30,5/21/24,Tuesday
item1,storeC,32,5/21/24,Tuesday
item2,storeA,13,5/21/24,Tuesday
item2,storeB,15,5/21/24,Tuesday
item2,storeC,10,5/21/24,Tuesday
item3,storeA,32,5/21/24,Tuesday
item3,storeB,6,5/21/24,Tuesday
item3,storeC,30,5/21/24,Tuesday
item4,storeA,47,5/21/24,Tuesday
item4,storeB,45,5/21/24,Tuesday
item4,storeC,46,5/21/24,Tuesday
item1,storeA,35,5/22/24,Wednesday
item1,storeB,35,5/22/24,Wednesday
item1,storeC,2,5/22/24,Wednesday
item2,storeA,23,5/22/24,Wednesday
item2,storeB,16,5/22/24,Wednesday
item2,storeC,38,5/22/24,Wednesday
item3,storeA,25,5/22/24,Wednesday
item3,storeB,3,5/22/24,Wednesday
item3,storeC,44,5/22/24,Wednesday
item4,storeA,11,5/22/24,Wednesday
item4,storeB,0,5/22/24,Wednesday
item4,storeC,20,5/22/24,Wednesday
item1,storeA,43,5/23/24,Thursday
item1,storeB,2,5/23/24,Thursday
item1,storeC,9,5/23/24,Thursday
item2,storeA,46,5/23/24,Thursday
item2,storeB,41,5/23/24,Thursday
item2,storeC,22,5/23/24,Thursday
item3,storeA,17,5/23/24,Thursday
item3,storeB,0,5/23/24,Thursday
item3,storeC,34,5/23/24,Thursday
item4,storeA,30,5/23/24,Thursday
item4,storeB,43,5/23/24,Thursday
item4,storeC,0,5/23/24,Thursday
item1,storeA,2,5/24/24,Friday
item1,storeB,22,5/24/24,Friday
item1,storeC,20,5/24/24,Friday
item2,storeA,40,5/24/24,Friday
item2,storeB,22,5/24/24,Friday
item2,storeC,3,5/24/24,Friday
item3,storeA,20,5/24/24,Friday
item3,storeB,36,5/24/24,Friday
item3,storeC,42,5/24/24,Friday
item4,storeA,30,5/24/24,Friday
item4,storeB,20,5/24/24,Friday
item4,storeC,25,5/24/24,Friday
item1,storeA,15,5/25/24,Saturday
item1,storeB,32,5/25/24,Saturday
item1,storeC,12,5/25/24,Saturday
item2,storeA,37,5/25/24,Saturday
item2,storeB,48,5/25/24,Saturday
item2,storeC,11,5/25/24,Saturday
item3,storeA,50,5/25/24,Saturday
item3,storeB,37,5/25/24,Saturday
item3,storeC,38,5/25/24,Saturday
item4,storeA,32,5/25/24,Saturday
item4,storeB,32,5/25/24,Saturday
item4,storeC,28,5/25/24,Saturday
item1,storeA,33,5/26/24,Sunday
item1,storeB,48,5/26/24,Sunday
item1,storeC,27,5/26/24,Sunday
item2,storeA,18,5/26/24,Sunday
item2,storeB,22,5/26/24,Sunday
item2,storeC,44,5/26/24,Sunday
item3,storeA,31,5/26/24,Sunday
item3,storeB,12,5/26/24,Sunday
item3,storeC,32,5/26/24,Sunday
item4,storeA,33,5/26/24,Sunday
item4,storeB,32,5/26/24,Sunday
item4,storeC,4,5/26/24,Sunday
item1,storeA,4,5/27/24,Monday
item1,storeB,32,5/27/24,Monday
item1,storeC,4,5/27/24,Monday
item2,storeA,37,5/27/24,Monday
item2,storeB,33,5/27/24,Monday
item2,storeC,25,5/27/24,Monday
item3,storeA,0,5/27/24,Monday
item3,storeB,3,5/27/24,Monday
item3,storeC,38,5/27/24,Monday
item4,storeA,25,5/27/24,Monday
item4,storeB,32,5/27/24,Monday
item4,storeC,32,5/27/24,Monday
item1,storeA,41,5/28/24,Tuesday
item1,storeB,50,5/28/24,Tuesday
item1,storeC,15,5/28/24,Tuesday
item2,storeA,23,5/28/24,Tuesday
item2,storeB,49,5/28/24,Tuesday
item2,storeC,13,5/28/24,Tuesday
item3,storeA,2,5/28/24,Tuesday
item3,storeB,33,5/28/24,Tuesday
item3,storeC,32,5/28/24,Tuesday
item4,storeA,49,5/28/24,Tuesday
item4,storeB,23,5/28/24,Tuesday
item4,storeC,8,5/28/24,Tuesday
item1,storeA,8,5/29/24,Wednesday
item1,storeB,24,5/29/24,Wednesday
item1,storeC,24,5/29/24,Wednesday
item2,storeA,32,5/29/24,Wednesday
item2,storeB,1,5/29/24,Wednesday
item2,storeC,18,5/29/24,Wednesday
item3,storeA,45,5/29/24,Wednesday
item3,storeB,19,5/29/24,Wednesday
item3,storeC,41,5/29/24,Wednesday
item4,storeA,40,5/29/24,Wednesday
item4,storeB,41,5/29/24,Wednesday
item4,storeC,28,5/29/24,Wednesday
item1,storeA,32,5/30/24,Thursday
item1,storeB,26,5/30/24,Thursday
item1,storeC,44,5/30/24,Thursday
item2,storeA,3,5/30/24,Thursday
item2,storeB,21,5/30/24,Thursday
item2,storeC,25,5/30/24,Thursday
item3,storeA,31,5/30/24,Thursday
item3,storeB,23,5/30/24,Thursday
item3,storeC,45,5/30/24,Thursday
item4,storeA,34,5/30/24,Thursday
item4,storeB,36,5/30/24,Thursday
item4,storeC,31,5/30/24,Thursday
item1,storeA,26,5/31/24,Friday
item1,storeB,27,5/31/24,Friday
item1,storeC,42,5/31/24,Friday
item2,storeA,15,5/31/24,Friday
item2,storeB,32,5/31/24,Friday
item2,storeC,47,5/31/24,Friday
item3,storeA,18,5/31/24,Friday
item3,storeB,20,5/31/24,Friday
item3,storeC,21,5/31/24,Friday
item4,storeA,8,5/31/24,Friday
item4,storeB,8,5/31/24,Friday
item4,storeC,8,5/31/24,Friday
item1,storeA,18,6/1/24,Saturday
item1,storeB,7,6/1/24,Saturday
item1,storeC,2,6/1/24,Saturday
item2,storeA,24,6/1/24,Saturday
item2,storeB,4,6/1/24,Saturday
item2,storeC,39,6/1/24,Saturday
item3,storeA,18,6/1/24,Saturday
item3,storeB,17,6/1/24,Saturday
item3,storeC,49,6/1/24,Saturday
item4,storeA,30,6/1/24,Saturday
item4,storeB,32,6/1/24,Saturday
item4,storeC,46,6/1/24,Saturday
item1,storeA,11,6/2/24,Sunday
item1,storeB,16,6/2/24,Sunday
item1,storeC,36,6/2/24,Sunday
item2,storeA,26,6/2/24,Sunday
item2,storeB,24,6/2/24,Sunday
item2,storeC,12,6/2/24,Sunday
item3,storeA,7,6/2/24,Sunday
item3,storeB,4,6/2/24,Sunday
item3,storeC,11,6/2/24,Sunday
item4,storeA,40,6/2/24,Sunday
item4,storeB,2,6/2/24,Sunday
item4,storeC,34,6/2/24,Sunday
item1,storeA,13,6/3/24,Monday
item1,storeB,2,6/3/24,Monday
item1,storeC,22,6/3/24,Monday
item2,storeA,38,6/3/24,Monday
item2,storeB,29,6/3/24,Monday
item2,storeC,49,6/3/24,Monday
item3,storeA,44,6/3/24,Monday
item3,storeB,22,6/3/24,Monday
item3,storeC,26,6/3/24,Monday
item4,storeA,9,6/3/24,Monday
item4,storeB,24,6/3/24,Monday
item4,storeC,12,6/3/24,Monday
item1,storeA,16,6/4/24,Tuesday
item1,storeB,11,6/4/24,Tuesday
item1,storeC,3,6/4/24,Tuesday
item2,storeA,12,6/4/24,Tuesday
item2,storeB,30,6/4/24,Tuesday
item2,storeC,40,6/4/24,Tuesday
item3,storeA,6,6/4/24,Tuesday
item3,storeB,22,6/4/24,Tuesday
item3,storeC,23,6/4/24,Tuesday
item4,storeA,4,6/4/24,Tuesday
item4,storeB,4,6/4/24,Tuesday
item4,storeC,16,6/4/24,Tuesday
item1,storeA,7,6/5/24,Wednesday
item1,storeB,42,6/5/24,Wednesday
item1,storeC,17,6/5/24,Wednesday
item2,storeA,35,6/5/24,Wednesday
item2,storeB,25,6/5/24,Wednesday
item2,storeC,9,6/5/24,Wednesday
item3,storeA,30,6/5/24,Wednesday
item3,storeB,32,6/5/24,Wednesday
item3,storeC,28,6/5/24,Wednesday
item4,storeA,4,6/5/24,Wednesday
item4,storeB,12,6/5/24,Wednesday
item4,storeC,0,6/5/24,Wednesday
item1,storeA,39,6/6/24,Thursday
item1,storeB,0,6/6/24,Thursday
item1,storeC,28,6/6/24,Thursday
item2,storeA,9,6/6/24,Thursday
item2,storeB,27,6/6/24,Thursday
item2,storeC,30,6/6/24,Thursday
item3,storeA,18,6/6/24,Thursday
item3,storeB,2,6/6/24,Thursday
item3,storeC,35,6/6/24,Thursday
item4,storeA,42,6/6/24,Thursday
item4,storeB,14,6/6/24,Thursday
item4,storeC,32,6/6/24,Thursday
item1,storeA,3,6/7/24,Friday
item1,storeB,38,6/7/24,Friday
item1,storeC,18,6/7/24,Friday
item2,storeA,46,6/7/24,Friday
item2,storeB,3,6/7/24,Friday
item2,storeC,29,6/7/24,Friday
item3,storeA,18,6/7/24,Friday
item3,storeB,30,6/7/24,Friday
item3,storeC,30,6/7/24,Friday
item4,storeA,8,6/7/24,Friday
item4,storeB,12,6/7/24,Friday
item4,storeC,13,6/7/24,Friday
item1,storeA,21,6/8/24,Saturday
item1,storeB,47,6/8/24,Saturday
item1,storeC,28,6/8/24,Saturday
item2,storeA,1,6/8/24,Saturday
item2,storeB,39,6/8/24,Saturday
item2,storeC,37,6/8/24,Saturday
item3,storeA,47,6/8/24,Saturday
item3,storeB,10,6/8/24,Saturday
item3,storeC,16,6/8/24,Saturday
item4,storeA,50,6/8/24,Saturday
item4,storeB,42,6/8/24,Saturday
item4,storeC,7,6/8/24,Saturday
item1,storeA,43,6/9/24,Sunday
item1,storeB,36,6/9/24,Sunday
item1,storeC,25,6/9/24,Sunday
item2,storeA,30,6/9/24,Sunday
item2,storeB,50,6/9/24,Sunday
item2,storeC,31,6/9/24,Sunday
item3,storeA,49,6/9/24,Sunday
item3,storeB,40,6/9/24,Sunday
item3,storeC,1,6/9/24,Sunday
item4,storeA,24,6/9/24,Sunday
item4,storeB,43,6/9/24,Sunday
item4,storeC,1,6/9/24,Sunday
item1,storeA,14,6/10/24,Monday
item1,storeB,47,6/10/24,Monday
item1,storeC,7,6/10/24,Monday
item2,storeA,12,6/10/24,Monday
item2,storeB,42,6/10/24,Monday
item2,storeC,6,6/10/24,Monday
item3,storeA,16,6/10/24,Monday
item3,storeB,49,6/10/24,Monday
item3,storeC,31,6/10/24,Monday
item4,storeA,21,6/10/24,Monday
item4,storeB,50,6/10/24,Monday
item4,storeC,12,6/10/24,Monday
item1,storeA,1,6/11/24,Tuesday
item1,storeB,5,6/11/24,Tuesday
item1,storeC,7,6/11/24,Tuesday
item2,storeA,35,6/11/24,Tuesday
item2,storeB,24,6/11/24,Tuesday
item2,storeC,43,6/11/24,Tuesday
item3,storeA,46,6/11/24,Tuesday
item3,storeB,39,6/11/24,Tuesday
item3,storeC,6,6/11/24,Tuesday
item4,storeA,45,6/11/24,Tuesday
item4,storeB,22,6/11/24,Tuesday
item4,storeC,18,6/11/24,Tuesday
item1,storeA,32,6/12/24,Wednesday
item1,storeB,15,6/12/24,Wednesday
item1,storeC,23,6/12/24,Wednesday
item2,storeA,4,6/12/24,Wednesday
item2,storeB,40,6/12/24,Wednesday
item2,storeC,41,6/12/24,Wednesday
item3,storeA,12,6/12/24,Wednesday
item3,storeB,46,6/12/24,Wednesday
item3,storeC,11,6/12/24,Wednesday
item4,storeA,4,6/12/24,Wednesday
item4,storeB,36,6/12/24,Wednesday
item4,storeC,30,6/12/24,Wednesday
item1,storeA,38,6/13/24,Thursday
item1,storeB,42,6/13/24,Thursday
item1,storeC,42,6/13/24,Thursday
item2,storeA,31,6/13/24,Thursday
item2,storeB,17,6/13/24,Thursday
item2,storeC,16,6/13/24,Thursday
item3,storeA,33,6/13/24,Thursday
item3,storeB,38,6/13/24,Thursday
item3,storeC,6,6/13/24,Thursday
item4,storeA,41,6/13/24,Thursday
item4,storeB,34,6/13/24,Thursday
item4,storeC,29,6/13/24,Thursday
item1,storeA,16,6/14/24,Friday
item1,storeB,13,6/14/24,Friday
item1,storeC,40,6/14/24,Friday
item2,storeA,34,6/14/24,Friday
item2,storeB,12,6/14/24,Friday
item2,storeC,34,6/14/24,Friday
item3,storeA,42,6/14/24,Friday
item3,storeB,1,6/14/24,Friday
item3,storeC,46,6/14/24,Friday
item4,storeA,12,6/14/24,Friday
item4,storeB,50,6/14/24,Friday
item4,storeC,15,6/14/24,Friday
item1,storeA,39,6/15/24,Saturday
item1,storeB,40,6/15/24,Saturday
item1,storeC,42,6/15/24,Saturday
item2,storeA,42,6/15/24,Saturday
item2,storeB,30,6/15/24,Saturday
item2,storeC,15,6/15/24,Saturday
item3,storeA,41,6/15/24,Saturday
item3,storeB,43,6/15/24,Saturday
item3,storeC,5,6/15/24,Saturday
item4,storeA,27,6/15/24,Saturday
item4,storeB,31,6/15/24,Saturday
item4,storeC,43,6/15/24,Saturday
item1,storeA,49,6/16/24,Sunday
item1,storeB,47,6/16/24,Sunday
item1,storeC,21,6/16/24,Sunday
item2,storeA,3,6/16/24,Sunday
item2,storeB,5,6/16/24,Sunday
item2,storeC,37,6/16/24,Sunday
item3,storeA,25,6/16/24,Sunday
item3,storeB,10,6/16/24,Sunday
item3,storeC,25,6/16/24,Sunday
item4,storeA,16,6/16/24,Sunday
item4,storeB,23,6/16/24,Sunday
item4,storeC,27,6/16/24,Sunday
item1,storeA,27,6/17/24,Monday
item1,storeB,38,6/17/24,Monday
item1,storeC,37,6/17/24,Monday
item2,storeA,8,6/17/24,Monday
item2,storeB,11,6/17/24,Monday
item2,storeC,14,6/17/24,Monday
item3,storeA,20,6/17/24,Monday
item3,storeB,34,6/17/24,Monday
item3,storeC,41,6/17/24,Monday
item4,storeA,32,6/17/24,Monday
item4,storeB,50,6/17/24,Monday
item4,storeC,18,6/17/24,Monday
item1,storeA,0,6/18/24,Tuesday
item1,storeB,6,6/18/24,Tuesday
item1,storeC,0,6/18/24,Tuesday
item2,storeA,48,6/18/24,Tuesday
item2,storeB,31,6/18/24,Tuesday
item2,storeC,8,6/18/24,Tuesday
item3,storeA,28,6/18/24,Tuesday
item3,storeB,25,6/18/24,Tuesday
item3,storeC,22,6/18/24,Tuesday
item4,storeA,44,6/18/24,Tuesday
item4,storeB,42,6/18/24,Tuesday
item4,storeC,28,6/18/24,Tuesday
item1,storeA,13,6/19/24,Wednesday
item1,storeB,35,6/19/24,Wednesday
item1,storeC,4,6/19/24,Wednesday
item2,storeA,22,6/19/24,Wednesday
item2,storeB,44,6/19/24,Wednesday
item2,storeC,14,6/19/24,Wednesday
item3,storeA,5,6/19/24,Wednesday
item3,storeB,32,6/19/24,Wednesday
item3,storeC,18,6/19/24,Wednesday
item4,storeA,12,6/19/24,Wednesday
item4,storeB,28,6/19/24,Wednesday
item4,storeC,5,6/19/24,Wednesday
item1,storeA,28,6/20/24,Thursday
item1,storeB,1,6/20/24,Thursday
item1,storeC,35,6/20/24,Thursday
item2,storeA,18,6/20/24,Thursday
item2,storeB,6,6/20/24,Thursday
item2,storeC,25,6/20/24,Thursday
item3,storeA,14,6/20/24,Thursday
item3,storeB,46,6/20/24,Thursday
item3,storeC,37,6/20/24,Thursday
item4,storeA,2,6/20/24,Thursday
item4,storeB,37,6/20/24,Thursday
item4,storeC,15,6/20/24,Thursday
item1,storeA,25,6/21/24,Friday
item1,storeB,18,6/21/24,Friday
item1,storeC,25,6/21/24,Friday
item2,storeA,36,6/21/24,Friday
item2,storeB,26,6/21/24,Friday
item2,storeC,29,6/21/24,Friday
item3,storeA,50,6/21/24,Friday
item3,storeB,29,6/21/24,Friday
item3,storeC,2,6/21/24,Friday
item4,storeA,42,6/21/24,Friday
item4,storeB,6,6/21/24,Friday
item4,storeC,48,6/21/24,Friday
item1,storeA,28,6/22/24,Saturday
item1,storeB,30,6/22/24,Saturday
item1,storeC,40,6/22/24,Saturday
item2,storeA,29,6/22/24,Saturday
