Date,Demand,StoreID,ProductID,store_item
3/1/24,15,storeA,item3,storeA - item3
3/1/24,12,storeB,item3,storeB - item3
3/1/24,38,storeC,item3,storeC - item3
3/1/24,32,storeA,item4,storeA - item4
3/1/24,25,storeB,item4,storeB - item4
3/1/24,47,storeC,item4,storeC - item4
3/2/24,28,storeA,item1,storeA - item1
3/2/24,5,storeB,item1,storeB - item1
3/2/24,13,storeC,item1,storeC - item1
3/2/24,21,storeA,item2,storeA - item2
3/2/24,5,storeB,item2,storeB - item2
3/2/24,25,storeC,item2,storeC - item2
3/2/24,38,storeA,item3,storeA - item3
3/2/24,11,storeB,item3,storeB - item3
3/2/24,34,storeC,item3,storeC - item3
3/2/24,13,storeA,item4,storeA - item4
3/2/24,21,storeB,item4,storeB - item4
3/2/24,50,storeC,item4,storeC - item4
3/3/24,34,storeA,item1,storeA - item1
3/3/24,37,storeB,item1,storeB - item1
3/3/24,2,storeC,item1,storeC - item1
3/3/24,41,storeA,item2,storeA - item2
3/3/24,5,storeB,item2,storeB - item2
3/3/24,47,storeC,item2,storeC - item2
3/3/24,48,storeA,item3,storeA - item3
3/3/24,18,storeB,item3,storeB - item3
3/3/24,2,storeC,item3,storeC - item3
3/3/24,17,storeA,item4,storeA - item4
3/3/24,38,storeB,item4,storeB - item4
3/3/24,8,storeC,item4,storeC - item4
3/4/24,15,storeA,item1,storeA - item1
3/4/24,47,storeB,item1,storeB - item1
3/4/24,23,storeC,item1,storeC - item1
3/4/24,34,storeA,item2,storeA - item2
3/4/24,21,storeB,item2,storeB - item2
3/4/24,35,storeC,item2,storeC - item2
3/4/24,10,storeA,item3,storeA - item3
3/4/24,45,storeB,item3,storeB - item3
3/4/24,28,storeC,item3,storeC - item3
3/4/24,34,storeA,item4,storeA - item4
3/4/24,47,storeB,item4,storeB - item4
3/4/24,14,storeC,item4,storeC - item4
3/5/24,28,storeA,item1,storeA - item1
3/5/24,2,storeB,item1,storeB - item1
3/5/24,13,storeC,item1,storeC - item1
3/5/24,24,storeA,item2,storeA - item2
3/5/24,47,storeB,item2,storeB - item2
3/5/24,0,storeC,item2,storeC - item2
3/5/24,2,storeA,item3,storeA - item3
3/5/24,25,storeB,item3,storeB - item3
3/5/24,17,storeC,item3,storeC - item3
3/5/24,8,storeA,item4,storeA - item4
3/5/24,37,storeB,item4,storeB - item4
3/5/24,22,storeC,item4,storeC - item4
3/6/24,21,storeA,item1,storeA - item1
3/6/24,22,storeB,item1,storeB - item1
3/6/24,29,storeC,item1,storeC - item1
3/6/24,4,storeA,item2,storeA - item2
3/6/24,8,storeB,item2,storeB - item2
3/6/24,20,storeC,item2,storeC - item2
3/6/24,10,storeA,item3,storeA - item3
3/6/24,4,storeB,item3,storeB - item3
3/6/24,34,storeC,item3,storeC - item3
3/6/24,26,storeA,item4,storeA - item4
3/6/24,48,storeB,item4,storeB - item4
3/6/24,1,storeC,item4,storeC - item4
3/7/24,38,storeA,item1,storeA - item1
3/7/24,36,storeB,item1,storeB - item1
3/7/24,20,storeC,item1,storeC - item1
3/7/24,4,storeA,item2,storeA - item2
3/7/24,44,storeB,item2,storeB - item2
3/7/24,20,storeC,item2,storeC - item2
3/7/24,28,storeA,item3,storeA - item3
3/7/24,19,storeB,item3,storeB - item3
3/7/24,37,storeC,item3,storeC - item3
3/7/24,19,storeA,item4,storeA - item4
3/7/24,49,storeB,item4,storeB - item4
3/7/24,24,storeC,item4,storeC - item4
3/8/24,29,storeA,item1,storeA - item1
3/8/24,4,storeB,item1,storeB - item1
3/8/24,33,storeC,item1,storeC - item1
3/8/24,21,storeA,item2,storeA - item2
3/8/24,38,storeB,item2,storeB - item2
3/8/24,12,storeC,item2,storeC - item2
3/8/24,46,storeA,item3,storeA - item3
3/8/24,2,storeB,item3,storeB - item3
3/8/24,19,storeC,item3,storeC - item3
3/8/24,30,storeA,item4,storeA - item4
3/8/24,4,storeB,item4,storeB - item4
3/8/24,23,storeC,item4,storeC - item4
3/9/24,46,storeA,item1,storeA - item1
3/9/24,43,storeB,item1,storeB - item1
3/9/24,8,storeC,item1,storeC - item1
3/9/24,39,storeA,item2,storeA - item2
3/9/24,49,storeB,item2,storeB - item2
3/9/24,22,storeC,item2,storeC - item2
3/9/24,49,storeA,item3,storeA - item3
3/9/24,12,storeB,item3,storeB - item3
3/9/24,31,storeC,item3,storeC - item3
3/9/24,49,storeA,item4,storeA - item4
3/9/24,14,storeB,item4,storeB - item4
3/9/24,35,storeC,item4,storeC - item4
3/10/24,28,storeA,item1,storeA - item1
3/10/24,22,storeB,item1,storeB - item1
3/10/24,13,storeC,item1,storeC - item1
3/10/24,14,storeA,item2,storeA - item2
3/10/24,48,storeB,item2,storeB - item2
3/10/24,32,storeC,item2,storeC - item2
3/10/24,24,storeA,item3,storeA - item3
3/10/24,20,storeB,item3,storeB - item3
3/10/24,16,storeC,item3,storeC - item3
3/10/24,22,storeA,item4,storeA - item4
3/10/24,42,storeB,item4,storeB - item4
3/10/24,16,storeC,item4,storeC - item4
3/11/24,18,storeA,item1,storeA - item1
3/11/24,26,storeB,item1,storeB - item1
3/11/24,5,storeC,item1,storeC - item1
3/11/24,34,storeA,item2,storeA - item2
3/11/24,36,storeB,item2,storeB - item2
3/11/24,33,storeC,item2,storeC - item2
3/11/24,19,storeA,item3,storeA - item3
3/11/24,24,storeB,item3,storeB - item3
3/11/24,3,storeC,item3,storeC - item3
3/11/24,9,storeA,item4,storeA - item4
3/11/24,9,storeB,item4,storeB - item4
3/11/24,23,storeC,item4,storeC - item4
3/12/24,42,storeA,item1,storeA - item1
3/12/24,35,storeB,item1,storeB - item1
3/12/24,47,storeC,item1,storeC - item1
3/12/24,16,storeA,item2,storeA - item2
3/12/24,31,storeB,item2,storeB - item2
3/12/24,40,storeC,item2,storeC - item2
3/12/24,5,storeA,item3,storeA - item3
3/12/24,23,storeB,item3,storeB - item3
3/12/24,26,storeC,item3,storeC - item3
3/12/24,19,storeA,item4,storeA - item4
3/12/24,24,storeB,item4,storeB - item4
3/12/24,1,storeC,item4,storeC - item4
3/13/24,6,storeA,item1,storeA - item1
3/13/24,45,storeB,item1,storeB - item1
3/13/24,30,storeC,item1,storeC - item1
3/13/24,23,storeA,item2,storeA - item2
3/13/24,30,storeB,item2,storeB - item2
3/13/24,28,storeC,item2,storeC - item2
3/13/24,41,storeA,item3,storeA - item3
3/13/24,31,storeB,item3,storeB - item3
3/13/24,16,storeC,item3,storeC - item3
3/13/24,13,storeA,item4,storeA - item4
3/13/24,39,storeB,item4,storeB - item4
3/13/24,35,storeC,item4,storeC - item4
3/14/24,29,storeA,item1,storeA - item1
3/14/24,27,storeB,item1,storeB - item1
3/14/24,34,storeC,item1,storeC - item1
3/14/24,42,storeA,item2,storeA - item2
3/14/24,10,storeB,item2,storeB - item2
3/14/24,30,storeC,item2,storeC - item2
3/14/24,48,storeA,item3,storeA - item3
3/14/24,47,storeB,item3,storeB - item3
3/14/24,38,storeC,item3,storeC - item3
3/14/24,35,storeA,item4,storeA - item4
3/14/24,29,storeB,item4,storeB - item4
3/14/24,22,storeC,item4,storeC - item4
3/15/24,49,storeA,item1,storeA - item1
3/15/24,37,storeB,item1,storeB - item1
3/15/24,22,storeC,item1,storeC - item1
3/15/24,25,storeA,item2,storeA - item2
3/15/24,50,storeB,item2,storeB - item2
3/15/24,10,storeC,item2,storeC - item2
3/15/24,27,storeA,item3,storeA - item3
3/15/24,1,storeB,item3,storeB - item3
3/15/24,7,storeC,item3,storeC - item3
3/15/24,28,storeA,item4,storeA - item4
3/15/24,10,storeB,item4,storeB - item4
3/15/24,36,storeC,item4,storeC - item4
3/16/24,9,storeA,item1,storeA - item1
3/16/24,42,storeB,item1,storeB - item1
3/16/24,14,storeC,item1,storeC - item1
3/16/24,18,storeA,item2,storeA - item2
3/16/24,47,storeB,item2,storeB - item2
3/16/24,21,storeC,item2,storeC - item2
3/16/24,20,storeA,item3,storeA - item3
3/16/24,43,storeB,item3,storeB - item3
3/16/24,31,storeC,item3,storeC - item3
3/16/24,49,storeA,item4,storeA - item4
3/16/24,22,storeB,item4,storeB - item4
3/16/24,12,storeC,item4,storeC - item4
3/17/24,33,storeA,item1,storeA - item1
3/17/24,5,storeB,item1,storeB - item1
3/17/24,21,storeC,item1,storeC - item1
3/17/24,13,storeA,item2,storeA - item2
3/17/24,2,storeB,item2,storeB - item2
3/17/24,11,storeC,item2,storeC - item2
3/17/24,35,storeA,item3,storeA - item3
3/17/24,11,storeB,item3,storeB - item3
3/17/24,44,storeC,item3,storeC - item3
3/17/24,1,storeA,item4,storeA - item4
3/17/24,1,storeB,item4,storeB - item4
3/17/24,14,storeC,item4,storeC - item4
3/18/24,17,storeA,item1,storeA - item1
3/18/24,23,storeB,item1,storeB - item1
3/18/24,36,storeC,item1,storeC - item1
3/18/24,23,storeA,item2,storeA - item2
3/18/24,37,storeB,item2,storeB - item2
3/18/24,33,storeC,item2,storeC - item2
3/18/24,39,storeA,item3,storeA - item3
3/18/24,46,storeB,item3,storeB - item3
3/18/24,14,storeC,item3,storeC - item3
3/18/24,10,storeA,item4,storeA - item4
3/18/24,21,storeB,item4,storeB - item4
3/18/24,23,storeC,item4,storeC - item4
3/19/24,17,storeA,item1,storeA - item1
3/19/24,13,storeB,item1,storeB - item1
3/19/24,17,storeC,item1,storeC - item1
3/19/24,27,storeA,item2,storeA - item2
3/19/24,23,storeB,item2,storeB - item2
3/19/24,7,storeC,item2,storeC - item2
3/19/24,41,storeA,item3,storeA - item3
3/19/24,44,storeB,item3,storeB - item3
3/19/24,7,storeC,item3,storeC - item3
3/19/24,3,storeA,item4,storeA - item4
3/19/24,26,storeB,item4,storeB - item4
3/19/24,35,storeC,item4,storeC - item4
3/20/24,49,storeA,item1,storeA - item1
3/20/24,37,storeB,item1,storeB - item1
3/20/24,3,storeC,item1,storeC - item1
3/20/24,41,storeA,item2,storeA - item2
3/20/24,17,storeB,item2,storeB - item2
3/20/24,43,storeC,item2,storeC - item2
3/20/24,47,storeA,item3,storeA - item3
3/20/24,24,storeB,item3,storeB - item3
3/20/24,6,storeC,item3,storeC - item3
3/20/24,37,storeA,item4,storeA - item4
3/20/24,27,storeB,item4,storeB - item4
3/20/24,4,storeC,item4,storeC - item4
3/21/24,18,storeA,item1,storeA - item1
3/21/24,8,storeB,item1,storeB - item1
3/21/24,47,storeC,item1,storeC - item1
3/21/24,50,storeA,item2,storeA - item2
3/21/24,17,storeB,item2,storeB - item2
3/21/24,40,storeC,item2,storeC - item2
3/21/24,47,storeA,item3,storeA - item3
3/21/24,44,storeB,item3,storeB - item3
3/21/24,41,storeC,item3,storeC - item3
3/21/24,24,storeA,item4,storeA - item4
3/21/24,13,storeB,item4,storeB - item4
3/21/24,43,storeC,item4,storeC - item4
3/22/24,18,storeA,item1,storeA - item1
3/22/24,29,storeB,item1,storeB - item1
3/22/24,21,storeC,item1,storeC - item1
3/22/24,2,storeA,item2,storeA - item2
3/22/24,36,storeB,item2,storeB - item2
3/22/24,40,storeC,item2,storeC - item2
3/22/24,17,storeA,item3,storeA - item3
3/22/24,10,storeB,item3,storeB - item3
3/22/24,47,storeC,item3,storeC - item3
3/22/24,1,storeA,item4,storeA - item4
3/22/24,11,storeB,item4,storeB - item4
3/22/24,5,storeC,item4,storeC - item4
3/23/24,5,storeA,item1,storeA - item1
3/23/24,43,storeB,item1,storeB - item1
3/23/24,39,storeC,item1,storeC - item1
3/23/24,44,storeA,item2,storeA - item2
3/23/24,18,storeB,item2,storeB - item2
3/23/24,31,storeC,item2,storeC - item2
3/23/24,26,storeA,item3,storeA - item3
3/23/24,0,storeB,item3,storeB - item3
3/23/24,42,storeC,item3,storeC - item3
3/23/24,32,storeA,item4,storeA - item4
3/23/24,39,storeB,item4,storeB - item4
3/23/24,31,storeC,item4,storeC - item4
3/24/24,45,storeA,item1,storeA - item1
3/24/24,21,storeB,item1,storeB - item1
3/24/24,10,storeC,item1,storeC - item1
3/24/24,47,storeA,item2,storeA - item2
3/24/24,7,storeB,item2,storeB - item2
3/24/24,38,storeC,item2,storeC - item2
3/24/24,42,storeA,item3,storeA - item3
3/24/24,34,storeB,item3,storeB - item3
3/24/24,48,storeC,item3,storeC - item3
3/24/24,45,storeA,item4,storeA - item4
3/24/24,37,storeB,item4,storeB - item4
3/24/24,7,storeC,item4,storeC - item4
3/25/24,12,storeA,item1,storeA - item1
3/25/24,20,storeB,item1,storeB - item1
3/25/24,20,storeC,item1,storeC - item1
3/25/24,4,storeA,item2,storeA - item2
3/25/24,9,storeB,item2,storeB - item2
3/25/24,5,storeC,item2,storeC - item2
3/25/24,50,storeA,item3,storeA - item3
3/25/24,12,storeB,item3,storeB - item3
3/25/24,0,storeC,item3,storeC - item3
3/25/24,19,storeA,item4,storeA - item4
3/25/24,46,storeB,item4,storeB - item4
3/25/24,45,storeC,item4,storeC - item4
3/26/24,38,storeA,item1,storeA - item1
3/26/24,39,storeB,item1,storeB - item1
3/26/24,0,storeC,item1,storeC - item1
3/26/24,3,storeA,item2,storeA - item2
3/26/24,29,storeB,item2,storeB - item2
3/26/24,11,storeC,item2,storeC - item2
3/26/24,34,storeA,item3,storeA - item3
3/26/24,12,storeB,item3,storeB - item3
3/26/24,30,storeC,item3,storeC - item3
3/26/24,37,storeA,item4,storeA - item4
3/26/24,42,storeB,item4,storeB - item4
3/26/24,22,storeC,item4,storeC - item4
3/27/24,33,storeA,item1,storeA - item1
3/27/24,44,storeB,item1,storeB - item1
3/27/24,12,storeC,item1,storeC - item1
3/27/24,35,storeA,item2,storeA - item2
3/27/24,24,storeB,item2,storeB - item2
3/27/24,23,storeC,item2,storeC - item2
3/27/24,43,storeA,item3,storeA - item3
3/27/24,16,storeB,item3,storeB - item3
3/27/24,1,storeC,item3,storeC - item3
3/27/24,12,storeA,item4,storeA - item4
3/27/24,30,storeB,item4,storeB - item4
3/27/24,28,storeC,item4,storeC - item4
3/28/24,26,storeA,item1,storeA - item1
3/28/24,24,storeB,item1,storeB - item1
3/28/24,12,storeC,item1,storeC - item1
3/28/24,20,storeA,item2,storeA - item2
3/28/24,44,storeB,item2,storeB - item2
3/28/24,30,storeC,item2,storeC - item2
3/28/24,36,storeA,item3,storeA - item3
3/28/24,47,storeB,item3,storeB - item3
3/28/24,42,storeC,item3,storeC - item3
3/28/24,4,storeA,item4,storeA - item4
3/28/24,12,storeB,item4,storeB - item4
3/28/24,27,storeC,item4,storeC - item4
3/29/24,32,storeA,item1,storeA - item1
3/29/24,45,storeB,item1,storeB - item1
3/29/24,16,storeC,item1,storeC - item1
3/29/24,41,storeA,item2,storeA - item2
3/29/24,11,storeB,item2,storeB - item2
3/29/24,47,storeC,item2,storeC - item2
3/29/24,45,storeA,item3,storeA - item3
3/29/24,26,storeB,item3,storeB - item3
3/29/24,47,storeC,item3,storeC - item3
3/29/24,7,storeA,item4,storeA - item4
3/29/24,22,storeB,item4,storeB - item4
3/29/24,41,storeC,item4,storeC - item4
3/30/24,16,storeA,item1,storeA - item1
3/30/24,14,storeB,item1,storeB - item1
3/30/24,8,storeC,item1,storeC - item1
3/30/24,38,storeA,item2,storeA - item2
3/30/24,41,storeB,item2,storeB - item2
3/30/24,47,storeC,item2,storeC - item2
3/30/24,11,storeA,item3,storeA - item3
3/30/24,31,storeB,item3,storeB - item3
3/30/24,24,storeC,item3,storeC - item3
3/30/24,38,storeA,item4,storeA - item4
3/30/24,17,storeB,item4,storeB - item4
3/30/24,14,storeC,item4,storeC - item4
3/31/24,11,storeA,item1,storeA - item1
3/31/24,27,storeB,item1,storeB - item1
3/31/24,5,storeC,item1,storeC - item1
3/31/24,19,storeA,item2,storeA - item2
3/31/24,4,storeB,item2,storeB - item2
3/31/24,22,storeC,item2,storeC - item2
3/31/24,8,storeA,item3,storeA - item3
3/31/24,28,storeB,item3,storeB - item3
3/31/24,15,storeC,item3,storeC - item3
3/31/24,45,storeA,item4,storeA - item4
3/31/24,21,storeB,item4,storeB - item4
3/31/24,7,storeC,item4,storeC - item4
4/1/24,6,storeA,item1,storeA - item1
4/1/24,24,storeB,item1,storeB - item1
4/1/24,2,storeC,item1,storeC - item1
4/1/24,37,storeA,item2,storeA - item2
4/1/24,19,storeB,item2,storeB - item2
4/1/24,33,storeC,item2,storeC - item2
4/1/24,48,storeA,item3,storeA - item3
4/1/24,43,storeB,item3,storeB - item3
4/1/24,43,storeC,item3,storeC - item3
4/1/24,29,storeA,item4,storeA - item4
4/1/24,16,storeB,item4,storeB - item4
4/1/24,9,storeC,item4,storeC - item4
4/2/24,36,storeA,item1,storeA - item1
4/2/24,16,storeB,item1,storeB - item1
4/2/24,39,storeC,item1,storeC - item1
4/2/24,39,storeA,item2,storeA - item2
4/2/24,11,storeB,item2,storeB - item2
4/2/24,20,storeC,item2,storeC - item2
4/2/24,39,storeA,item3,storeA - item3
4/2/24,18,storeB,item3,storeB - item3
4/2/24,2,storeC,item3,storeC - item3
4/2/24,17,storeA,item4,storeA - item4
4/2/24,50,storeB,item4,storeB - item4
4/2/24,18,storeC,item4,storeC - item4
4/3/24,35,storeA,item1,storeA - item1
4/3/24,20,storeB,item1,storeB - item1
4/3/24,36,storeC,item1,storeC - item1
4/3/24,23,storeA,item2,storeA - item2
4/3/24,24,storeB,item2,storeB - item2
4/3/24,6,storeC,item2,storeC - item2
4/3/24,41,storeA,item3,storeA - item3
4/3/24,16,storeB,item3,storeB - item3
4/3/24,28,storeC,item3,storeC - item3
4/3/24,29,storeA,item4,storeA - item4
4/3/24,6,storeB,item4,storeB - item4
4/3/24,32,storeC,item4,storeC - item4
4/4/24,11,storeA,item1,storeA - item1
4/4/24,33,storeB,item1,storeB - item1
4/4/24,6,storeC,item1,storeC - item1
4/4/24,10,storeA,item2,storeA - item2
4/4/24,30,storeB,item2,storeB - item2
4/4/24,28,storeC,item2,storeC - item2
4/4/24,12,storeA,item3,storeA - item3
4/4/24,30,storeB,item3,storeB - item3
4/4/24,1,storeC,item3,storeC - item3
4/4/24,38,storeA,item4,storeA - item4
4/4/24,14,storeB,item4,storeB - item4
4/4/24,10,storeC,item4,storeC - item4
4/5/24,36,storeA,item1,storeA - item1
4/5/24,1,storeB,item1,storeB - item1
4/5/24,40,storeC,item1,storeC - item1
4/5/24,10,storeA,item2,storeA - item2
4/5/24,23,storeB,item2,storeB - item2
4/5/24,5,storeC,item2,storeC - item2
4/5/24,25,storeA,item3,storeA - item3
4/5/24,6,storeB,item3,storeB - item3
4/5/24,38,storeC,item3,storeC - item3
4/5/24,18,storeA,item4,storeA - item4
4/5/24,5,storeB,item4,storeB - item4
4/5/24,42,storeC,item4,storeC - item4
4/6/24,17,storeA,item1,storeA - item1
4/6/24,9,storeB,item1,storeB - item1
4/6/24,27,storeC,item1,storeC - item1
4/6/24,10,storeA,item2,storeA - item2
4/6/24,32,storeB,item2,storeB - item2
4/6/24,0,storeC,item2,storeC - item2
4/6/24,12,storeA,item3,storeA - item3
4/6/24,36,storeB,item3,storeB - item3
4/6/24,19,storeC,item3,storeC - item3
4/6/24,0,storeA,item4,storeA - item4
4/6/24,2,storeB,item4,storeB - item4
4/6/24,17,storeC,item4,storeC - item4
4/7/24,5,storeA,item1,storeA - item1
4/7/24,20,storeB,item1,storeB - item1
4/7/24,12,storeC,item1,storeC - item1
4/7/24,36,storeA,item2,storeA - item2
4/7/24,24,storeB,item2,storeB - item2
4/7/24,25,storeC,item2,storeC - item2
4/7/24,38,storeA,item3,storeA - item3
4/7/24,19,storeB,item3,storeB - item3
4/7/24,32,storeC,item3,storeC - item3
4/7/24,13,storeA,item4,storeA - item4
4/7/24,35,storeB,item4,storeB - item4
4/7/24,16,storeC,item4,storeC - item4
4/8/24,17,storeA,item1,storeA - item1
4/8/24,21,storeB,item1,storeB - item1
4/8/24,45,storeC,item1,storeC - item1
4/8/24,48,storeA,item2,storeA - item2
4/8/24,26,storeB,item2,storeB - item2
4/8/24,12,storeC,item2,storeC - item2
4/8/24,32,storeA,item3,storeA - item3
4/8/24,4,storeB,item3,storeB - item3
4/8/24,25,storeC,item3,storeC - item3
4/8/24,12,storeA,item4,storeA - item4
4/8/24,26,storeB,item4,storeB - item4
4/8/24,13,storeC,item4,storeC - item4
4/9/24,22,storeA,item1,storeA - item1
4/9/24,19,storeB,item1,storeB - item1
4/9/24,10,storeC,item1,storeC - item1
4/9/24,33,storeA,item2,storeA - item2
4/9/24,9,storeB,item2,storeB - item2
4/9/24,9,storeC,item2,storeC - item2
4/9/24,42,storeA,item3,storeA - item3
4/9/24,5,storeB,item3,storeB - item3
4/9/24,35,storeC,item3,storeC - item3
4/9/24,23,storeA,item4,storeA - item4
4/9/24,11,storeB,item4,storeB - item4
4/9/24,42,storeC,item4,storeC - item4
4/10/24,37,storeA,item1,storeA - item1
4/10/24,5,storeB,item1,storeB - item1
4/10/24,34,storeC,item1,storeC - item1
4/10/24,41,storeA,item2,storeA - item2
4/10/24,0,storeB,item2,storeB - item2
4/10/24,45,storeC,item2,storeC - item2
4/10/24,35,storeA,item3,storeA - item3
4/10/24,11,storeB,item3,storeB - item3
4/10/24,37,storeC,item3,storeC - item3
4/10/24,10,storeA,item4,storeA - item4
4/10/24,11,storeB,item4,storeB - item4
4/10/24,41,storeC,item4,storeC - item4
4/11/24,2,storeA,item1,storeA - item1
4/11/24,42,storeB,item1,storeB - item1
4/11/24,30,storeC,item1,storeC - item1
4/11/24,5,storeA,item2,storeA - item2
4/11/24,2,storeB,item2,storeB - item2
4/11/24,10,storeC,item2,storeC - item2
4/11/24,14,storeA,item3,storeA - item3
4/11/24,44,storeB,item3,storeB - item3
4/11/24,27,storeC,item3,storeC - item3
4/11/24,9,storeA,item4,storeA - item4
4/11/24,37,storeB,item4,storeB - item4
4/11/24,46,storeC,item4,storeC - item4
4/12/24,4,storeA,item1,storeA - item1
4/12/24,10,storeB,item1,storeB - item1
4/12/24,0,storeC,item1,storeC - item1
4/12/24,33,storeA,item2,storeA - item2
4/12/24,0,storeB,item2,storeB - item2
4/12/24,18,storeC,item2,storeC - item2
4/12/24,1,storeA,item3,storeA - item3
4/12/24,20,storeB,item3,storeB - item3
4/12/24,19,storeC,item3,storeC - item3
4/12/24,22,storeA,item4,storeA - item4
4/12/24,20,storeB,item4,storeB - item4
4/12/24,23,storeC,item4,storeC - item4
4/13/24,12,storeA,item1,storeA - item1
4/13/24,23,storeB,item1,storeB - item1
4/13/24,25,storeC,item1,storeC - item1
4/13/24,1,storeA,item2,storeA - item2
4/13/24,15,storeB,item2,storeB - item2
4/13/24,37,storeC,item2,storeC - item2
4/13/24,45,storeA,item3,storeA - item3
4/13/24,0,storeB,item3,storeB - item3
4/13/24,48,storeC,item3,storeC - item3
4/13/24,10,storeA,item4,storeA - item4
4/13/24,50,storeB,item4,storeB - item4
4/13/24,34,storeC,item4,storeC - item4
4/14/24,31,storeA,item1,storeA - item1
4/14/24,41,storeB,item1,storeB - item1
4/14/24,31,storeC,item1,storeC - item1
4/14/24,25,storeA,item2,storeA - item2
4/14/24,50,storeB,item2,storeB - item2
4/14/24,0,storeC,item2,storeC - item2
4/14/24,41,storeA,item3,storeA - item3
4/14/24,1,storeB,item3,storeB - item3
4/14/24,16,storeC,item3,storeC - item3
4/14/24,29,storeA,item4,storeA - item4
4/14/24,38,storeB,item4,storeB - item4
4/14/24,6,storeC,item4,storeC - item4
4/15/24,11,storeA,item1,storeA - item1
4/15/24,41,storeB,item1,storeB - item1
4/15/24,42,storeC,item1,storeC - item1
4/15/24,38,storeA,item2,storeA - item2
4/15/24,8,storeB,item2,storeB - item2
4/15/24,5,storeC,item2,storeC - item2
4/15/24,18,storeA,item3,storeA - item3
4/15/24,47,storeB,item3,storeB - item3
4/15/24,46,storeC,item3,storeC - item3
4/15/24,6,storeA,item4,storeA - item4
4/15/24,15,storeB,item4,storeB - item4
4/15/24,4,storeC,item4,storeC - item4
4/16/24,9,storeA,item1,storeA - item1
4/16/24,23,storeB,item1,storeB - item1
4/16/24,3,storeC,item1,storeC - item1
4/16/24,36,storeA,item2,storeA - item2
4/16/24,3,storeB,item2,storeB - item2
4/16/24,12,storeC,item2,storeC - item2
4/16/24,24,storeA,item3,storeA - item3
4/16/24,12,storeB,item3,storeB - item3
4/16/24,17,storeC,item3,storeC - item3
4/16/24,23,storeA,item4,storeA - item4
4/16/24,1,storeB,item4,storeB - item4
4/16/24,47,storeC,item4,storeC - item4
4/17/24,22,storeA,item1,storeA - item1
4/17/24,6,storeB,item1,storeB - item1
4/17/24,22,storeC,item1,storeC - item1
4/17/24,43,storeA,item2,storeA - item2
4/17/24,24,storeB,item2,storeB - item2
4/17/24,26,storeC,item2,storeC - item2
4/17/24,40,storeA,item3,storeA - item3
4/17/24,5,storeB,item3,storeB - item3
4/17/24,33,storeC,item3,storeC - item3
4/17/24,8,storeA,item4,storeA - item4
4/17/24,48,storeB,item4,storeB - item4
4/17/24,32,storeC,item4,storeC - item4
4/18/24,15,storeA,item1,storeA - item1
4/18/24,21,storeB,item1,storeB - item1
4/18/24,11,storeC,item1,storeC - item1
4/18/24,15,storeA,item2,storeA - item2
4/18/24,50,storeB,item2,storeB - item2
4/18/24,39,storeC,item2,storeC - item2
4/18/24,37,storeA,item3,storeA - item3
4/18/24,41,storeB,item3,storeB - item3
4/18/24,36,storeC,item3,storeC - item3
4/18/24,28,storeA,item4,storeA - item4
4/18/24,17,storeB,item4,storeB - item4
4/18/24,9,storeC,item4,storeC - item4
4/19/24,38,storeA,item1,storeA - item1
4/19/24,9,storeB,item1,storeB - item1
4/19/24,19,storeC,item1,storeC - item1
4/19/24,0,storeA,item2,storeA - item2
4/19/24,12,storeB,item2,storeB - item2
4/19/24,0,storeC,item2,storeC - item2
4/19/24,4,storeA,item3,storeA - item3
4/19/24,15,storeB,item3,storeB - item3
4/19/24,14,storeC,item3,storeC - item3
4/19/24,48,storeA,item4,storeA - item4
4/19/24,27,storeB,item4,storeB - item4
4/19/24,30,storeC,item4,storeC - item4
4/20/24,9,storeA,item1,storeA - item1
4/20/24,7,storeB,item1,storeB - item1
4/20/24,20,storeC,item1,storeC - item1
4/20/24,12,storeA,item2,storeA - item2
4/20/24,49,storeB,item2,storeB - item2
4/20/24,4,storeC,item2,storeC - item2
4/20/24,5,storeA,item3,storeA - item3
4/20/24,29,storeB,item3,storeB - item3
4/20/24,30,storeC,item3,storeC - item3
4/20/24,16,storeA,item4,storeA - item4
4/20/24,10,storeB,item4,storeB - item4
4/20/24,19,storeC,item4,storeC - item4
4/21/24,21,storeA,item1,storeA - item1
4/21/24,5,storeB,item1,storeB - item1
4/21/24,49,storeC,item1,storeC - item1
4/21/24,1,storeA,item2,storeA - item2
4/21/24,29,storeB,item2,storeB - item2
4/21/24,1,storeC,item2,storeC - item2
4/21/24,31,storeA,item3,storeA - item3
4/21/24,41,storeB,item3,storeB - item3
4/21/24,15,storeC,item3,storeC - item3
4/21/24,11,storeA,item4,storeA - item4
4/21/24,0,storeB,item4,storeB - item4
4/21/24,7,storeC,item4,storeC - item4
4/22/24,17,storeA,item1,storeA - item1
4/22/24,49,storeB,item1,storeB - item1
4/22/24,9,storeC,item1,storeC - item1
4/22/24,33,storeA,item2,storeA - item2
4/22/24,25,storeB,item2,storeB - item2
4/22/24,29,storeC,item2,storeC - item2
4/22/24,8,storeA,item3,storeA - item3
4/22/24,45,storeB,item3,storeB - item3
4/22/24,50,storeC,item3,storeC - item3
4/22/24,30,storeA,item4,storeA - item4
4/22/24,41,storeB,item4,storeB - item4
4/22/24,3,storeC,item4,storeC - item4
4/23/24,10,storeA,item1,storeA - item1
4/23/24,6,storeB,item1,storeB - item1
4/23/24,25,storeC,item1,storeC - item1
4/23/24,21,storeA,item2,storeA - item2
4/23/24,24,storeB,item2,storeB - item2
